Ens.ID	TPM.bones	TPM.brain	TPM.embryo	TPM.gill	TPM.kidney	TPM.heart	TPM.intestine	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSAMXG00000010207	11.1413	30.3332	45.9555	18.9175	14.3396	15.9286	11.5433	13.3876	5.28362	19.7876	18.5704
ENSAMXG00000010208	1.5352	17.6401	4.75123	0	0	0.13597	0.0155385	0.093996	0	0	0.274009
ENSAMXG00000010209	0.900819	0.788568	0.393872	6.38172	2.38892	1.04999	5.89548	1.09081	0.233236	0.94205	3.62504
ENSAMXG00000010210	0.212975	1.41901	5.50193	0.0252155	12.5362	0	0.0560305	0.401209	0.0206898	0.0693359	0.907251
ENSAMXG00000010211	3.00854	3.59913	4.30392	6.69295	1.84095	7.12103	1.3863	2.50405	0.860934	2.41674	3.68417
ENSAMXG00000010212	0.8722	1.5886	5.50316	0.364016	0.273168	1.20718	0.211755	1.06383	0.107835	0.539931	3.62253
ENSAMXG00000010213	0	0	0.0706107	0	0	0	0	0.171729	0	0	0.189436
ENSAMXG00000010214	8.78279	44.2206	9.01735	8.13863	3.8698	13.6311	2.25113	13.2536	3.15544	7.79744	9.23824
ENSAMXG00000010215	24.983	44.0016	50.2534	6.9368	6.52798	16.3806	1.61459	3.53557	45.989	3.42453	6.33553
ENSAMXG00000010216	0.28163	1.15753	2.54767	0.267283	0.274401	0	0.186006	6.24328	0.438326	1.96031	4.20146
ENSAMXG00000010217	6.85012	24.7818	44.1721	19.697	16.0702	13.8182	24.2018	10.2069	3.90835	10.144	15.8228
ENSAMXG00000010218	0	0	0	6.70902	0	0	0	0.184948	0.228478	0.107056	0.371328
ENSAMXG00000010219	54.7695	220.863	59.8574	15.2306	20.0477	1.43066	4.34988	4.06968	63.4492	26.6997	9.45402
ENSAMXG00000010220	4.84705	2.15503	3.42744	4.04918	12.7423	0.604387	0.880212	0.450987	0.499865	3.3524	1.36562
ENSAMXG00000010221	3.42232	6.31489	47.5197	6.01072	4.5433	2.2966	3.42408	6.94081	3.17366	2.94489	8.12984
ENSAMXG00000010222	4.983	60.6766	0.910822	0.499351	0.412712	0.195196	0.347365	0.185768	0.0818464	0.165476	0.578784
ENSAMXG00000010223	7.89056	92.3116	15.5596	2.45628	2.8543	2.77139	1.18743	0.848604	2.29455	4.41209	2.81241
ENSAMXG00000010224	0.110222	0	5.59031	3.41056	0.268678	0	0	1.31393	0.966917	1.27441	5.61003
ENSAMXG00000010225	3.81476	8.29891	7.96317	8.79381	7.95174	6.4441	7.63285	15.3845	3.63202	5.2871	17.502
ENSAMXG00000010226	6.82924	0.15308	102.222	191.765	156.577	0.291378	0.166493	2.93762	1.44737	14.894	5.06776
ENSAMXG00000010227	5.0802	3.69788	13.8443	26.4946	11.8272	4.06193	24.5429	18.8412	1.88789	11.4038	17.9654
ENSAMXG00000010228	13.6427	26.6316	64.064	26.8584	23.2033	17.4572	40.5188	24.0631	10.3714	14.7804	24.9579
ENSAMXG00000010229	49.4932	143.084	237.636	99.2011	66.5147	50.2486	102.903	28.0551	41.4426	31.5224	45.1413
ENSAMXG00000010230	2.54537	22.7163	8.66266	10.9017	0.562177	487.922	0.658951	0.930146	9.70384	0.918951	1.82037
ENSAMXG00000010231	0.47209	0.39441	19.5869	6.37084	13.8933	0.541679	13.6756	4.39344	0	3.49645	3.17186
ENSAMXG00000010232	0.424189	1.59703	2.62807	0	8.71773	0	0.105019	74.074	0	16.7841	64.6114
ENSAMXG00000010233	0	0.138102	0	0.237532	0	0	0	12.9928	0	5.08332	30.1367
ENSAMXG00000010234	0.379739	0.104494	19.9882	6.58452	13.9703	0.175968	14.7315	3.84531	0.221797	3.13265	2.8404
ENSAMXG00000010235	1.52809	3.54312	5.27242	0.105486	24.8332	2.46006	0.0334675	30.4433	0.0618339	9.70037	28.1447
ENSAMXG00000010236	3.40291	2.87718	1.69921	3.63306	3.76637	2.13766	2.05271	3.31033	1.62813	2.72087	3.09144
ENSAMXG00000010237	1.39614	3.31868	2.6603	2.46732	2.02733	2.41374	3.2935	2.91024	0.907232	2.82335	4.79482
ENSAMXG00000010238	1.70234	0.888271	24.4988	10.9761	6.6633	1.87299	17.3772	0.396705	0.885096	2.27976	1.79274
ENSAMXG00000010239	7.62722	17.8911	62.077	21.6169	38.3319	10.1389	237.117	12.8566	4.12362	9.81306	9.95846
ENSAMXG00000010240	0.804141	1.71916	2.79621	2.20529	4.22326	1.16096	2.0897	1.82601	0.244389	1.37653	3.35551
ENSAMXG00000010241	1.14634	6.99092	6.61319	1.37641	5.24683	1.69801	1.7466	28.6723	0.281316	6.42791	27.7985
ENSAMXG00000010242	13.9467	4.48805	1.10197	1.51064	458.628	1.11919	1.25419	1.09862	0.634965	2.08247	2.29812
ENSAMXG00000010243	3.01021	7.76728	6.62909	8.61792	11.4409	3.58753	16.6231	1.77781	0.941037	4.49076	2.14675
ENSAMXG00000010244	2.06423	5.88351	2.45903	2.999	1.84304	0.792603	2.35504	4.84845	0.0534879	1.08761	6.15536
ENSAMXG00000010245	3.88653	2.58033	0.0586657	1.68174	11.6454	0.116875	0.22261	1.23718	0.0656938	0.581095	1.59674
ENSAMXG00000010246	2.56765	19.7426	7.36642	4.42181	3.99009	3.11887	3.54525	9.57465	0.898702	5.7147	11.7967
ENSAMXG00000010247	26.0534	39.6311	16.0112	24.6165	104.222	252.122	31.3357	2.86468	10.3916	64.3799	3.88855
ENSAMXG00000010248	0.0964477	0.23694	0.166963	0.463515	0.0366836	0.0484757	13.1914	0.753361	0.0643634	0.148708	1.85066
ENSAMXG00000010249	6.63656	20.7538	1.96652	6.58652	12.4975	2.11652	14.4967	1.9888	1.04371	20.0926	2.78812
ENSAMXG00000010250	0	0	0.113742	1.39686	0	0	0.11722600184719	0.150475	0	0.0206356	0.676976
ENSAMXG00000010251	0.203084	7.32137	0.282402	0	0	0	0	1.08817	0	0.358477	1.10224
ENSAMXG00000010252	150.851	77.024	83.173	88.3188	216.639	370.582	187.213	53.907	248.318	84.2262	66.2853
ENSAMXG00000010253	1.7565	4.36995	4.80939	0.437862	13.0277	0.292699	0.0152042	12.0004	0.269446	1.91308	7.096
ENSAMXG00000010254	2.93527	39.4955	27.6943	8.33523	1.06237	0.547805	1.31725	1.01037	0.134861	2.79513	1.03329
ENSAMXG00000010255	3.03204	21.7486	1.09127	1.97712	1.10565	4.16573	1.7005	1.70412	1.18536	1.02294	2.26849
ENSAMXG00000010256	9.71006	29.0759	52.5217	28.1864	17.114	13.4289	24.5262	10.3543	5.20577	13.8778	20.6446
ENSAMXG00000010257	0.969338	3.21475	2.97419	1.03278	2.83217	0.446211	0.44618	11.1162	0.282483	2.60608	7.76243
ENSAMXG00000010258	13.884	14.1962	44.3645	49.3776	28.651	99.7574	8.8397	13.1531	2.65879	20.9214	22.4629
ENSAMXG00000010259	4.16956	9.57014	5.77884	8.76799	7.92391	6.23003	6.24059	4.17984	3.76805	5.26577	5.11848
ENSAMXG00000010260	0	5.67111	0.216474	0	0	0	0.0823029	0.39286	0	0	0
ENSAMXG00000010261	11.1088	0.0850413	0.135385	19.9985	0.227961	6.47286	0.493146	1.48177	0.515531	126.383	2.22274
ENSAMXG00000010262	0	0	0.0803716	7.77175	0.112194	0	0.671847	0.195223	0	0.341053	2.01348
ENSAMXG00000010263	0.310571	0.286583	0.271404	20.6902	1.26165	0	0	0.192029	0.100881	2.82604	2.02464
ENSAMXG00000010264	0.734187	0.0916481	2.20833	5.07053	2.03246	8.03277	3.04544	7.89222	0.0649504	11.1424	19.3203
ENSAMXG00000010265	4.43196	10.3618	2.58129	4.26924	4.32504	3.90205	14.1325	14.5737	3.53807	3.33875	14.8928
ENSAMXG00000010266	8.80804	36.2045	14.1822	22.464	14.9321	10.7063	19.6788	19.4554	4.97795	15.1328	22.9423
ENSAMXG00000010267	0	0	0	0	0	0	0	0.0291985	0	0	0.0863081
ENSAMXG00000010268	3.29243	1.19938	9.16793	8.53447	2.26963	3.67848	3.34455	5.98955	1.53696	11.697	7.32072
ENSAMXG00000010269	0	0	0	0	0	0	0	0.134592	0	0	0.264098
ENSAMXG00000010270	2.11429	40.3624	0.365557	0.169193	0.181276	0.126971	0.254307	0.494786	0.125876	0.258345	0.491849
ENSAMXG00000010271	0	0	0	0	0	0	0	0.0241004	0	0	0.0710059
ENSAMXG00000010272	4.15281	75.5478	4.80734	0.903374	0.582091	0.520688	0.31407	1.23364	0.627256	0.804445	2.70002
ENSAMXG00000010273	0	0	0	0	0	0	0	0.0479262	0	0.0209782	0
ENSAMXG00000010274	21.2121	8.37254537851	0.0627773	9.57298	9.60724	11.5316	3.33423	2.57384	11.1134	41.5864	5.07709
ENSAMXG00000010275	0.560072	4.50803	1.82201	1.22363	1.71138	0.988288	0.983705	0.644393	0.117951	0.754644	1.1247
ENSAMXG00000010276	4.46969	9.59679	11.0245	10.3423	6.99256	6.43717	10.4203	3.2611	3.38216	5.33324	6.13907
ENSAMXG00000010277	0.0355736	0.629153	0.181886	0.0823918	0.0859361	0	0.0922385	0.364081	0.0340895	0.0809463	0.355792
ENSAMXG00000010278	10.4159	49.7029	32.2073	9.68764	11.0068	9.8854	11.5915	3.89853	5.57144	9.64162	11.9589
ENSAMXG00000010279	1.8517	10.1227	13.5929	6.15387	4.23975	2.22853	3.92927	4.92722	1.55759	3.2892	9.00417
ENSAMXG00000010280	10.9793	41.3077	43.7607	22.1376	28.0379	15.6967	19.0188	15.6535	4.3358	15.5503	26.7089
ENSAMXG00000010281	8.14574	52.6852	24.2716	3.79129	3.15283	2.35825	1.50237	7.43931	2.65324	3.82075	9.43192
ENSAMXG00000010282	13.5017	160.598	1.34526	1.59475	1.14549	2.72082	1.99901	5.94822	0.719053	2.89685	8.41594
ENSAMXG00000010283	0.216403	0	2.48155	23.6523	0.63245	0.0499475	2.08347	0.413254	0.294562	4.04023	0.839178
ENSAMXG00000010284	13.6484	32.2585	25.3768	27.8324	24.4117	17.554	24.2943	40.7158	10.8298	21.4584	59.527
ENSAMXG00000010285	27.5554	98.0397	138.06	53.9801	45.5612	41.2898	39.992	18.5598	16.6485	37.7662	27.9945
ENSAMXG00000010286	38.9587	4.85226	164.356	121.516	27.878	20.2267	66.165	16.4646	3.9386	31.3208	18.7139
ENSAMXG00000010287	1.03983	0.182754	0.0689304	0.126661	0.032703	0.045614	0.0358872	0.0565602	0.207409	0.0559416	0.0617426
ENSAMXG00000010288	0.341503	0.0517802	13.2776	0.629549	1.66334	0.0437624	0.0750186	444.692	2.17622	47.3858	369.643
ENSAMXG00000010289	1.15026	18.5564	3.12995	2.27127	0.27778	0.0498566	1.05205	0.442684	0.113772	0.454947	1.74219
ENSAMXG00000010290	1.0323	0.618388	0	2.11066	0.719479	0.517028	0.393946	0.0390506	0.575809	0.544497	0.696599
ENSAMXG00000010291	0.824682	2.3976	0.140746	3.51918	3.11814	2.35636	0.385853	0.102901	0.15775	5.65179	0.125659
ENSAMXG00000010292	5.80574	30.8323	11.9253	11.1231	9.08584	8.33335	10.0292	5.09921	2.1285	6.6479	8.94129
ENSAMXG00000010293	2.99132	7.62758	47.3794	8.46206	22.0357	5.5198	2.9885	109.845	1.45896	36.233	94.6804
ENSAMXG00000010294	0.68089	6.7104	0.0656891	0.762079	0.0921212	0	0.124642	0.0501692	0.0735413	0.843559	0.234521
ENSAMXG00000010295	0.786179	1.39398	5.747013	3.00174612	1.2934	0.856028	2.068304	8.660626	0.495402	1.89084582	11.53276
ENSAMXG00000010296	10.4563	22.9397	23.1899	12.7652	5.44092	7.54986	3.38758	7.6631	12.4057	8.87884	8.65809
ENSAMXG00000010297	1.61419	6.16252	4.03306	1.74632	1.67132	1.49693	1.11978	0.689353	0.624007	1.73241	1.90724
ENSAMXG00000010298	2.98305	6.91926	1.65111	9.50039	4.49498	3.74115	4.02973	6.72582	2.53721	2.20018	7.85948
ENSAMXG00000010299	8.53165	27.4756	0.6996474158	10.8162	9.9395800134051	17.9031	4.161812169	2.46830499	2.06736	16.7794000798323	8.8920096
ENSAMXG00000010300	3.60486	20.8463	4.24636	7.10497	3.25276	3.27071	2.21752	3.15635	0.968194	2.95865	4.08237
ENSAMXG00000010301	3.40945	3.46209	15.8605	7.13767	6.4349	4.62979	7.93617	13.8218	1.00174	5.13911	18.0585
ENSAMXG00000010302	0.3781	1.01176	2.65373	0.690428	0.412838	0.970131	2.79974	0.212898	0.202677	0.88634	0.391564
ENSAMXG00000010303	14.4401	49.4689	27.0016	25.4308	66.228	13.1727	36.739	149.111	2.86341	41.3648	119.217
ENSAMXG00000010304	72.7018	151.747	169.651	157.902	152.802	89.4475	250.383	26.9648	38.6681	82.8734	40.2079
ENSAMXG00000010305	2.13559	10.8714	36.0326	6.82736	3.20287	2.0485	5.70509	15.2514	0.847897	3.24506	18.5671
ENSAMXG00000010306	7.62974	5.78207	30.2087	17.8315	111.349	5.62802	43.0047	4.22706	3.13838	8.65197	9.76321
ENSAMXG00000010307	2.38837	2.73811	0.57787	1.3281	2.33419	1.10414	0.710098	1.24568	1.16469	4.52953	4.51495
ENSAMXG00000010308	0.128126	0.178343	0.112263	0.915857	0.156231	0.149386	0.341493	0.0339383	0.249999	0.177611	4.12453
ENSAMXG00000010309	11.0473	25.703	22.8448	15.6718	22.63	65.7061	13.7922	5.51455	17.2974	8.49367	7.93264
ENSAMXG00000010310	3.60334	18.9535	16.9518	6.70797	4.39876	4.47184	14.2653	3.75864	2.15424	2.76271	13.9697
ENSAMXG00000010311	0.572194	0.429213	35.5695	44.6009	5.72385	0.180929	0.957715	1.05145	0.353687	7.19554	2.06328
ENSAMXG00000010312	13.3813	63.0932	9.00508	27.6272	22.5746	22.073	22.1611	11.516	4.25611	14.2555	17.5502
ENSAMXG00000010313	1.20666	3.6368	107.664	6.01707	2.73604	0.624115	10.5891	122.524	0.68769	29.3374	87.9489
ENSAMXG00000010314	48.5311	0.213034	2721.38	69.1963	7.26891	0.0887823	0.393823	0.0635876	84.1682	22.3238	0.251147
ENSAMXG00000010315	2.6047	7.06923	8.44617	6.32094	3.58617	3.63996	5.34425	3.81206	1.74952	3.76153	6.52246
ENSAMXG00000010316	0.4183	1.15548	0.512338	0.0512131	0.245825	0.0663595	0.11375	1.61523	0.336214	0.261745	3.19766
ENSAMXG00000010317	4.67888	12.4316	3.02045	4.52874	8.41572	6.93499	3.45325	6.25047	2.87968	3.4689	16.7449
ENSAMXG00000010318	10.668	40.2604	28.2547	26.0503	20.4299	11.1804	15.3382	4.25767	5.29171	15.2201	13.399
ENSAMXG00000010319	137.898	17.3136	3.8027	17.197	26.3948	62.745	15.3785	20.6667	228.659	23.9849	27.9489
ENSAMXG00000010320	1.92889	8.0139	0.810163	2.59342	3.50553	0.958257	4.79197	2.59155	1.36176	1.22359	3.34254
ENSAMXG00000010321	11.93	26.821	13.8381	36.5341	18.3574	8.46512	29.0893	11.2548	9.03832	9.96199	14.3051
ENSAMXG00000010322	1.89661	9.82045	6.88892	9.04192	2.14767	3.63607	2.52977	7.60653	1.18971	3.5039	8.30533
ENSAMXG00000010323	30.5963	43.1568	35.433	28.741	58.2411	110.049	34.1772	9.12073	59.2099	13.1872	18.9378
ENSAMXG00000010324	1.19745	31.717	5.00651	0.450439	1.66977	0.0423979	0.13273	2.15561	0.176011	0.402241	3.69244
ENSAMXG00000010325	0.335163	0.991566	32.1098	3.15095	0.888064	0.0453795	4.74507	12.4503	0.976739	2.51266	16.4137
ENSAMXG00000010326	10.6296	1.41145	1.92761	9.09905	42.4573	9.3375	2.57833	0.96473	1.07868	2.60823	4.91487
ENSAMXG00000010327	3.0527	7.59253	12.9456	8.55693	7.25887	3.81698	6.63714	6.16307	2.89636	4.84635	11.9163
ENSAMXG00000010328	2.40003	56.2604	0.949308	0.375623	0.078157	0.0316425	0.413299	0.892703	0.370423	0.136861	1.54645
ENSAMXG00000010329	3.8097	0.547378	0.0246926	3.91647	3.22002	0.327919	0.263578	0.423101	0.19427	2.29823	0.541281
ENSAMXG00000010330	16.3454	343.76	0.349647	0.381738	0.245119	0.0928895	0.504241	5.09369	0.0782773	1.14078	8.0212
ENSAMXG00000010331	2.05596	6.6473	8.88515	4.88083	3.87758	4.14422	4.86789	6.80966	1.0326	2.58349	7.27619
ENSAMXG00000010332	4.73838	5.65991	8.52965	48.5615	12.0114	3.31099	17.4281	6.41404	0.964678	6.62245	9.15987
ENSAMXG00000010333	6.36099	26.3219	12.4076	9.4521	9.00847	5.83253	5.67061	7.21986	2.20534	9.88519	13.8266
ENSAMXG00000010334	8.67422	7.67931	25.7067	33.4967	18.8844	13.2453	31.6357	6.79309	7.21648	13.8043	6.77989
ENSAMXG00000010335	1.6072	19.845	0.832466	2.68907	1.40852	0.664924	0.418496	0.921231	0.189486	0.735714	1.4569
ENSAMXG00000010336	1.06992	3.36508	2.46433	0	0	0	0.0505957	0.526718	1.78551	0.247923	1.96513
ENSAMXG00000010337	11.402	18.1121	24.5361	31.9722	12.7591	18.9979	8.23849	6.21699	5.92583	12.5652	13.3776
ENSAMXG00000010338	30.0247	109.791	2.41859	3.86801	2.3248	13.8883	1.8682	8.64581	34.6404	7.67539	13.6252
ENSAMXG00000010339	77.8943	111.36	243.5	124.626	80.296	89.1348	170.926	77.8197	80.5215	76.4348	89.6018
ENSAMXG00000010340	1.21308	0.472634	0.0601695	6.81705	18.1889	0.239747	3.97279	0.0551641	0.0673744	6.13625	0.510115
ENSAMXG00000010341	60.3901	14.6526	29.8719	10.7762	20.2008	6.44818	44.7337	5.44694	141.498	26.5276	11.5894
ENSAMXG00000010342	7.00991	20.4755	0.644008	47.0456	15.5112	68.9841	1.96431	3.98692	0.501861	10.8344	8.49683
ENSAMXG00000010343	8.25674	41.4896	50.1117	37.5705	23.1484	16.9182	23.6766	18.4588	5.22647	15.4277	23.6949
ENSAMXG00000010344	8.44676	20.9833	43.6829	20.8129	14.7687	10.3178	29.4331	9.60825	4.08583	7.30339	17.799
ENSAMXG00000010345	0.215949	5.30131	0.310244	0.337366	0.257811	0.172212	0.348903	0.220736	0.0612672	0.120397	0.260946
ENSAMXG00000010346	9.67647	141.47	34.6853	0.362047	0.702792	2.73978	0.268375	1.82835	1.58397	1.81446	3.44504
ENSAMXG00000010347	16.7551	15.4988	9.76795	20.5661	7.73944	2.30638	4.18993	2.14988	2.29217	7.32048	6.1522
ENSAMXG00000010348	6.842	11.6321	74.9543	10.1333	9.27946	8.32958	21.1394	17.3159	4.94281	6.01709	25.3714
ENSAMXG00000010349	8.93	29.7968	33.6755	5.27291	5.51006	2.21345	0.30418	0.735955	23.428	1.21064	1.39278
ENSAMXG00000010350	80.7814	53.0089	9.61176	68.0802	26.7301	13.7492	47.278	30.4702	4.76079	17.0786	38.7466
ENSAMXG00000010351	20.3122	172.748	26.8674	43.1735	38.7182	26.3791	88.0412	21.5271	5.4498	21.6271	17.2821
ENSAMXG00000010352	22.1561	22.0986	13.7751	23.3441	106.013	53.2524	11.5264	7.38809	8.01591	20.3385	13.6994
ENSAMXG00000010353	0.371806	3.90089	0.667794	0.407439	0.225342	0.815924	0.409379	0.523334	0.0301055	0.636492	1.62434
ENSAMXG00000010354	1.16246	10.7737	0.737486	0.412102	0.564495	0.223443	0.332761	0.226486	0	1.77944	0.361165
ENSAMXG00000010355	9.36261	19.047	28.7854	17.9787	14.2658	12.8273	18.3237	21.9802	7.24042	16.4317	28.7461
ENSAMXG00000010356	4.67039	60.0002	6.69807	8.716	4.88852	2.60352	5.94269	6.2935	1.10324	3.97149	8.57678
ENSAMXG00000010357	40.6593	3.22328	1.61505	0.519867	2171.09	1.0222	157.084	4.09964	0.426503	9.52491	2.51058
ENSAMXG00000010358	2.39917	13.1225	51.3257	8.83157	3.74949	2.75992	10.3526	10.2683	1.52772	3.20328	16.0613
ENSAMXG00000010359	33.1315	343.822	2.03758	0.259336	13.0172	0.0840098	1.84327	2.06225	0.0567513	0.693292	3.28369
ENSAMXG00000010360	0.594376	3.62017	0.504711	1.12773	0.429507	0	0.0932333	13.4836	0.21358	1.99636	15.1695
ENSAMXG00000010361	0.911199	1.93259	2.29048	19.2438	2.78759	4.35614	0.618389	1.83328	0.943055	1.1106	4.01342
ENSAMXG00000010362	28.4522	117.208	9.14887	12.5758	16.0298	12.449	7.09743	2.96023	15.5768	11.4911	5.61447
ENSAMXG00000010363	1.23384	22.0286	0.450805	0.985959	0.879979	0.166664	0.40426	3.70408	0.0526575	0.890722	3.93221
ENSAMXG00000010364	0	0.249583	1.03238	0	0	0	0.118938	1.115907	0.173428	0.154617	2.151083
ENSAMXG00000010365	0.960092	0.730139	1.5453	7.83061	1.67688	1.64435	0.843	1.31052	0.295768	1.29043	3.10936
ENSAMXG00000010366	9.79757	20.1115	121.068	18.1556	14.9149	11.3171	29.2691	7.59182	6.89833	10.8015	12.7972
ENSAMXG00000010367	4.71376	22.1995	5.46834	10.1211	24.1574	32.651	5.48838	7.91975	1.7584	6.92813	16.2343
ENSAMXG00000010368	1.46886	2.09479	0.311001	4.11489	2.28967	1.61111	1.69088	19.2612	0.126649	1.91956	9.08368
ENSAMXG00000010369	7.69667	25.1394	10.1801	2.57942	2.36193	2.44722	1.80384	1.62042	5.39097	3.25854	3.30699
ENSAMXG00000010370	0.0748911	0.204601	2.79101	3.63488	0.54779	0	4.36163	0.354446	0.127307	0.148055	1.00149
ENSAMXG00000010371	7.60176	22.7685	72.4706	15.9814	9.84724	15.9079	17.708	17.0235	6.71849	12.6854	28.1287
ENSAMXG00000010372	38.4928	29.355	9.51106	23.9193	85.788	11.5111	156.824	5.63335	9.33486	363.759	6.58511
ENSAMXG00000010373	11.2417	142.519	126.913	4.09649	3.13863	0.383897	4.0513	0.345686	1.77892	12.7086	0.57035
ENSAMXG00000010374	38.0554	136	733.998	84.3876	58.5667	80.3233	188.722	144.25	26.3753	66.6357	159.818
ENSAMXG00000010375	1.40354	3.49511	6.20289	2.98474	1.80963	0.714424	2.63989	9.33967	0.44146	2.30091	17.6999
ENSAMXG00000010376	9.03837	48.0357	18.6334	24.2208	16.8469	10.2212	25.4003	10.8605	2.73524	8.35097	10.8768
ENSAMXG00000010377	2.12277	10.4338	6.14669	2.431	1.53371	2.81958	3.16541	8.38035	0.888455	1.62982	11.3491
ENSAMXG00000010378	0.135057	3.32566	0.350531	3.99664	1.82289	0.310119	2.66377	3.39165	0.48569	0.982836	5.62616
ENSAMXG00000010379	2.17489	19.2383	11.8836	2.39961	47.7143	0.908144	18.7058	13.2986	0.218701	4.49477	8.33985
ENSAMXG00000010380	8.47673	11.1621	13.1685	22.6384	34.2949	8.93676	23.2695	11.9104	4.55246	7.90422	12.9878
ENSAMXG00000010381	0.924787	2.97818	4.21141	0.820444	9.10688	0.488347	0.49302	5.22982	0.285105	1.46146	5.82838
ENSAMXG00000010382	0.0676854	0	0.64622	32.6221	0.0412069	0.0780253	8.0474	0.0897752	0	0.0644134	0.19476
ENSAMXG00000010383	8.49901	21.6359	117.874	19.4052	17.1989	13.4726	31.6998	16.6849	3.58838	14.713	21.8002
ENSAMXG00000010384	55.1737	36.9179	168.64	74.8228	36.8848	70.4391	29.8855	56.5038	11.3238	45.2622	54.1642
ENSAMXG00000010385	9.066442	6.99375	38.60043	106.4607	13.69991	8.06297	31.4393	3.460849	3.128718	32.04044	6.764197
ENSAMXG00000010386	0.25303	1.86965	0.21997	156.786	0.493038	0.292258	0.133602	0.107364	0.0492161	0.608536	0.258127
ENSAMXG00000010387	1.51522	4.42844	1.99427	17.7626	3.02612	19.9986	1.36903	9.32105	0.752972	5.2206	9.66066
ENSAMXG00000010388	0.156772	0	0.0683269	0	0	0	0	0.145446	0	0	1.22191
ENSAMXG00000010389	3.99093	11.8718	4.10899	3.87728	2.56334	2.3528	1.53656	4.4628	3.95515	1.61456	4.91638
ENSAMXG00000010390	2.6321	17.7683	9.88953	6.25362	3.77841	2.96563	2.28	1.84781	0.967393	3.24551	3.56206
ENSAMXG00000010391	0.218471	2.42218	0.191026	1.94991	0	0	1.08907	2.66227	0.21294	0.70733	4.27619
ENSAMXG00000010392	0	0.499165	11.2469	0	0	0	0	6.90105	0	3.02461	16.973
ENSAMXG00000010393	8.66791	6.7104	27.926	14.3398	14.7076	12.9128	10.0437	19.0173	4.29451	10.0061	20.5063
ENSAMXG00000010394	2.37442	5.82127	3.32473	2.31414	39.5883	1.62635	4.05082	3.97246	0.843666	2.92385	5.54807
ENSAMXG00000010395	42.4488	76.129	170.037	77.0568	57.9737	52.1183	106.701	96.2718	66.5798	57.1216	80.5383
ENSAMXG00000010396	0.823308	2.37198	1.96587	1.36952	1.79657	0.847429	1.50176	2.20865	0.475527	0.784351	4.06941
ENSAMXG00000010397	7.89012	12.8079	38.1965	69.7098	10.9916	10.0945	98.3284	2.16341	1.66517	11.5178	10.7779
ENSAMXG00000010398	1.38761	0.122344	0.738936	0.106133	6.59554	0.0516656	0	0.819154	0	0.124719	0.729182
ENSAMXG00000010399	25.7171	76.5628	60.9781	32.3038	20.9809	24.0491	43.7991	39.3805	18.0284	46.0325	44.6431
ENSAMXG00000010400	8.36653	27.6364	3.23254	17.8412	12.82	6.63402	11.0289	6.4793	5.97664	10.5792	15.0032
ENSAMXG00000010401	4.05595	14.8009	32.2192	11.4663	7.49013	5.35022	4.76217	8.80685	3.94366	5.52642	8.47067
ENSAMXG00000010402	635.776	349.056	778.22	1185.42	872.128	1032.4	1094.45	212.388	412.666	944.415	607.205
ENSAMXG00000010403	3.97555	13.9577	8.80138	12.4274	5.75737	6.63296	6.46114	4.0542	1.86598	10.5272	7.35624
ENSAMXG00000010404	0.393279	9.95128	0.0649238	0.0665087	0.0683963	0	0	0.0198766	0.0181914	0	0.057898
ENSAMXG00000010405	112.187	0.422396	230.707	10.7195	0.0314861	203.546	0.0170186	1.13897	403.704	1.86376	2.74114
ENSAMXG00000010406	21.5179	75.6447	20.2016	17.0036	13.7012	18.2783	6.37789	17.3547	6.59539	12.0171	21.4287
ENSAMXG00000010407	14.8152	0.586156	0.0303345	0.359188	0.0568462	0.0671166	0.766984	1.75044	0.0113375	0.255355	2.34376
ENSAMXG00000010408	0	0	33.3242	1.43464	1.40599	0.0635287	0	0.553953	0	0.025512	1.02494
ENSAMXG00000010409	9.60066	293.422	2.25613	0.219477	0.112477	0	0.428628	1.34553	0	0.5556	0.57675
ENSAMXG00000010410	0.2145	3.63634	0	0	0	0	0	0.0758196	0	0	0.0556744
ENSAMXG00000010411	1.63225	23.152	0.298125	0.259668	17.3315	0.503665	0.430958	1.00026	0.15068	0.577736	2.07867
ENSAMXG00000010412	1.36086	1.20924	5.85765	1.04037	1.65836	2.70969	3.03249	3.16858	0.473503	0.899861	3.95062
ENSAMXG00000010413	22.789	72.8722	100.122	23.981	148.812	32.4266	29.0296	13.0957	13.9813	11.9673	18.0157
ENSAMXG00000010414	0	0	0.306892	7.11154	0.0858382	0	0	0.0429766	0	0.0326703	0.164589
ENSAMXG00000010415	66.0533	102.36	89.8786	87.1297	213.774	57.1654	38.7147	17.9837	30.5588	68.6303	34.7739
ENSAMXG00000010416	0.609671	0.167222	0.0530543	0	1.33662	0.0705047	0	0.404137	0	0.0282826	0.995448
ENSAMXG00000010417	7.12839	14.1517	4.18473	5.24277	21.8587	98.2166	9.80623	1.5471	4.82374	16.4075	3.75837
ENSAMXG00000010418	5.30302	7.3935	12.2798	30.3065	14.5921	6.34745	27.479	5.32989	4.1132	6.28	9.40559
ENSAMXG00000010419	5.35942	26.8521	23.6932	7.48171	13.0857	5.79589	3.11098	34.7312	1.82408	9.69001	31.7893
ENSAMXG00000010420	1.28888	2.36956	6.67085	2.9611	2.72181	1.79388	2.05025	2.68729	1.08779	0.994925	3.2181
