Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSORLG00000006758	ENSORLG00000018835	larp4aa	larp4ab	4.31864351917813e-188	6.02450467116622e-28	7	FishWGD	protein_coding
ENSORLG00000007584	ENSORLG00000015202	adamts15a	adamts15b	5.59839671545544e-112	6.7727413429558e-21	7	FishWGD	protein_coding
ENSORLG00000012712	ENSORLG00000017242	irf4b	irf4a	7.9494001953332e-37	2.44772794895212e-18	6	FishWGD	protein_coding
ENSORLG00000009471	ENSORLG00000003306	nptx2a	nptx2b	5.74963870314609e-149	1.18210948163714e-32	7	FishWGD	protein_coding
ENSORLG00000003514	ENSORLG00000006605	tmeff1a	tmeff1b	5.77434890753468e-14	8.84594948813527e-06	6	FishWGD	protein_coding
ENSORLG00000013662	ENSORLG00000004802	caska	caskb	6.79575924656459e-41	2.76585035331003e-13	6	FishWGD	protein_coding
ENSORLG00000008532	ENSORLG00000014732	igf1ra	igf1rb	3.26513440988028e-160	3.27162300235349e-13	6	FishWGD	protein_coding
ENSORLG00000004995	ENSORLG00000003498	atrnl1b (1 to many)	atrnl1b (1 to many)	1.78489417280556e-81	1.89567090017111e-06	7	FishWGD	protein_coding
ENSORLG00000005949	ENSORLG00000005594	ccka	cckb	4.57724658299474e-40	3.8923421937022e-12	6	FishWGD	protein_coding
ENSORLG00000013841	ENSORLG00000011071	ulk1a	ulk1b	1.26275769175061e-165	7.56070377575872e-23	7	FishWGD	protein_coding
ENSORLG00000009318	ENSORLG00000000773	ENSORLG00000009318	si:dkey-234i14.3	9.45425740122995e-22	1.78470133255323e-21	2	FishWGD	protein_coding
ENSORLG00000006970	ENSORLG00000001644	ppfia3	PPFIA3 (1 to many)	4.86927407371372e-18	2.64386758475009e-16	4	FishWGD	protein_coding
ENSORLG00000014569	ENSORLG00000010674	si:dkey-91m11.5 (1 to many)	bcr	8.35355823870799e-103	1.8578614698778e-15	5	Vertebrata	protein_coding
ENSORLG00000003756	ENSORLG00000017880	VANGL1 (1 to many)	vangl1	1.99775593991599e-27	6.67663787722293e-22	7	FishWGD	protein_coding
ENSORLG00000002175	ENSORLG00000009453	SV2C (1 to many)	sv2c	1.17613582215613e-142	1.9130697416014e-20	7	FishWGD	protein_coding
ENSORLG00000012578	ENSORLG00000007312	ndel1a	ndel1b	1.64671533335287e-70	2.8490760155897e-24	6	FishWGD	protein_coding
ENSORLG00000012477	ENSORLG00000006310	chd4b	chd4a	1.66174628937817e-32	8.65443731782961e-23	7	FishWGD	protein_coding
ENSORLG00000008437	ENSORLG00000004193	ENSORLG00000008437	mylk5	1.8447793470099e-27	1.74325946910195e-11	3	FishWGD	protein_coding
ENSORLG00000002493	ENSORLG00000000548	vdac3	zgc:56235	2.47385527611871e-40	1.73099085773994e-21	7	FishWGD	protein_coding
ENSORLG00000007590	ENSORLG00000002194	ablim3 (1 to many)	ablim3 (1 to many)	2.11600636484989e-82	4.47321699093911e-15	7	FishWGD	protein_coding
ENSORLG00000012328	ENSORLG00000005935	si:dkey-4e7.3	ENSORLG00000005935	0.0289417921672975	2.03454220057255e-21	1	FishWGD	protein_coding
ENSORLG00000014266	ENSORLG00000002745	plbd1	si:ch73-139e5.2	1.22687538956403e-24	1.3880538874482e-20	5	FishWGD	protein_coding
ENSORLG00000006193	ENSORLG00000012300	vamp1	zgc:92912	1.40240382883738e-28	3.81012782050376e-20	6	FishWGD	protein_coding
ENSORLG00000010984	ENSORLG00000011672	si:ch211-113e8.6 (1 to many)	si:ch73-308m11.1	1.06595104602155e-05	0.00386092167021346	5	FishWGD	protein_coding
ENSORLG00000014184	ENSORLG00000008263	ctps1b	ctps1a	1.28175249054928e-96	1.52692096158227e-10	6	FishWGD	protein_coding
ENSORLG00000004477	ENSORLG00000008279	SLCO1C1 (1 to many)	slco1c1	0.00738927329188534	0.180123774049598	7	FishWGD	protein_coding
ENSORLG00000007843	ENSORLG00000012198	pycr1a	pycr1b	9.43904587437673e-135	7.04891965188721e-22	7	FishWGD	protein_coding
ENSORLG00000001209	ENSORLG00000006549	zgc:100868 (1 to many)	si:dkey-32n7.7	8.76987557458405e-130	1.19377481273013e-21	6	FishWGD	protein_coding
ENSORLG00000013930	ENSORLG00000009479	mafbb	mafba	8.40437760224931e-130	6.37699468248017e-21	6	FishWGD	protein_coding
ENSORLG00000020693	ENSORLG00000007970	TMEM74 (1 to many)	TMEM74 (1 to many)	4.98818239699977e-58	5.9441560400882e-14	7	FishWGD	protein_coding
ENSORLG00000009013	ENSORLG00000015114	usf2	USF2 (1 to many)	2.03292375682667e-22	4.16877810682498e-14	6	FishWGD	protein_coding
ENSORLG00000004390	ENSORLG00000005701	CHRNA9 (1 to many)	chrna9	8.12464394836139e-102	1.090041742234e-09	7	FishWGD	protein_coding
ENSORLG00000005495	ENSORLG00000002557	slc4a1b	slc4a1a	3.47758880652602e-141	8.04091420362015e-28	6	FishWGD	protein_coding
ENSORLG00000015628	ENSORLG00000015418	mmp15a	mmp15	1.41506428844394e-126	3.49500662280228e-20	6	FishWGD	protein_coding
ENSORLG00000001466	ENSORLG00000016922	osbpl1a	OSBPL1A (1 to many)	5.2082548969855e-33	3.30880731183561e-15	7	FishWGD	protein_coding
ENSORLG00000016645	ENSORLG00000015320	spryd3 (1 to many)	spryd3 (1 to many)	2.43664261411782e-64	2.17618402097885e-15	5	FishWGD	protein_coding
ENSORLG00000002830	ENSORLG00000014471	TMEM184B (1 to many)	tmem184bb	3.84307836822875e-58	2.58521813948818e-14	6	FishWGD	protein_coding
ENSORLG00000020626	ENSORLG00000000357	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000008662	ENSORLG00000006513	gria3a	gria3b	5.51843152460867e-102	1.69771003425506e-15	6	FishWGD	protein_coding
ENSORLG00000008481	ENSORLG00000000242	zgc:165423	zgc:123295 (1 to many)	1.20062184263923e-71	9.55385713370657e-06	4	FishWGD	protein_coding
ENSORLG00000014812	ENSORLG00000004192	si:dkey-246j23.5	c7a	4.00448109140783e-80	1.05574037328874e-19	6	FishWGD	protein_coding
ENSORLG00000012143	ENSORLG00000013704	NCOA3 (1 to many)	ncoa3	3.2922933478143e-86	6.83517976647155e-17	7	FishWGD	protein_coding
ENSORLG00000004105	ENSORLG00000003520	frem2a	frem2b	1.18700087752838e-128	2.29818421996328e-33	6	FishWGD	protein_coding
ENSORLG00000021100	ENSORLG00000020930	ola-let-7a-1	ola-let-7a-3	1.18352301082966e-70	1.38281483587302e-27	5	FishWGD	miRNA
ENSORLG00000012108	ENSORLG00000009217	ppp6r2a	ppp6r2b	8.08237357647352e-113	7.36853251743786e-15	7	FishWGD	protein_coding
ENSORLG00000020032	ENSORLG00000014253	grm6a	grm6b	1.05517023547079e-11	2.89609407843946e-06	1	FishWGD	protein_coding
ENSORLG00000012464	ENSORLG00000001358	tgm1l1	TGM1 (1 to many)	4.36701308516672e-09	5.7737637372351e-18	4	FishWGD	protein_coding
ENSORLG00000020615	ENSORLG00000000392	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000005449	ENSORLG00000012580	rnf220b	rnf220a (1 to many)	5.28118043685111e-94	2.53593685830812e-11	6	FishWGD	protein_coding
ENSORLG00000000415	ENSORLG00000000378	dlc	dlb	3.03662375952603e-14	1.62700928947356e-18	1	FishWGD	protein_coding
ENSORLG00000006374	ENSORLG00000017665	farp1	FARP1 (1 to many)	3.40727166338482e-154	4.74592808423202e-21	6	FishWGD	protein_coding
ENSORLG00000016238	ENSORLG00000000507	slc25a38a	slc25a38b	2.31141960255344e-15	4.73144436188068e-18	4	FishWGD	protein_coding
ENSORLG00000001175	ENSORLG00000006549	zgc:100868 (1 to many)	si:dkey-32n7.7	6.88568174990832e-130	1.36851831248796e-21	6	FishWGD	protein_coding
ENSORLG00000001887	ENSORLG00000007015	mybpc2a	mybpc2b	1.66932524565425e-51	1.00963201173805e-24	5	FishWGD	protein_coding
ENSORLG00000019063	ENSORLG00000000389	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000005089	ENSORLG00000013740	fam69aa	fam69ab	9.85408326886935e-166	3.31888487997562e-24	7	FishWGD	protein_coding
ENSORLG00000002448	ENSORLG00000009070	JMY (1 to many)	JMY (1 to many)	4.18951036287575e-139	2.81743586601068e-20	7	FishWGD	protein_coding
ENSORLG00000002499	ENSORLG00000005608	fam117aa	fam117ab	1.82302536176429e-151	1.51020323905977e-35	7	FishWGD	protein_coding
ENSORLG00000006180	ENSORLG00000004980	wdr37 (1 to many)	wdr37 (1 to many)	1.86944203013734e-80	3.30966061342085e-14	7	FishWGD	protein_coding
ENSORLG00000005067	ENSORLG00000007586	hibadha	hibadhb	4.81210125912362e-202	1.05656868743281e-35	7	FishWGD	protein_coding
ENSORLG00000010939	ENSORLG00000002705	TMCC1 (1 to many)	tmcc1b	2.36259001071227e-128	2.24476933224545e-15	7	FishWGD	protein_coding
ENSORLG00000017454	ENSORLG00000012241	OSBPL7 (1 to many)	osbpl7	3.23454195103769e-118	3.41019684244136e-13	7	FishWGD	protein_coding
ENSORLG00000005992	ENSORLG00000011407	shisa7b	shisa7a	3.8138999271061e-43	2.67544257526201e-27	4	FishWGD	protein_coding
ENSORLG00000013153	ENSORLG00000017938	apodb (1 to many)	apoda.1	1.94872209117602e-42	1.39089470701408e-14	6	FishWGD	protein_coding
ENSORLG00000018987	ENSORLG00000005749	GABRB2 (1 to many)	gabrb2	2.09636297831157e-159	4.40194978906516e-19	7	FishWGD	protein_coding
ENSORLG00000016462	ENSORLG00000012647	crb2b	crb2a	3.35685916581379e-104	1.2859652548839e-16	6	FishWGD	protein_coding
ENSORLG00000015076	ENSORLG00000009540	pcloa	pclob	3.42002485212976e-107	2.06981526404804e-36	7	FishWGD	protein_coding
ENSORLG00000001382	ENSORLG00000016939	HRH4 (1 to many)	HRH4 (1 to many)	5.0741833341629e-33	9.28052951474605e-17	7	FishWGD	protein_coding
ENSORLG00000008893	ENSORLG00000001945	axin2	AXIN2 (1 to many)	1.47237328839481e-71	2.24458400010091e-11	6	FishWGD	protein_coding
ENSORLG00000005856	ENSORLG00000008796	ubap2b	ubap2a	1.9160606438817e-43	8.09701850391183e-07	7	FishWGD	protein_coding
ENSORLG00000001083	ENSORLG00000016388	HDAC7 (1 to many)	hdac7b	1.4265658237058e-69	2.76991120167393e-15	6	FishWGD	protein_coding
ENSORLG00000016025	ENSORLG00000010739	magi2a	magi2b	3.86248622634983e-83	3.86216273950216e-26	5	FishWGD	protein_coding
ENSORLG00000003543	ENSORLG00000020136	epha2a	EPHA2 (1 to many)	1.65578534422725e-68	3.37601286795557e-12	6	FishWGD	protein_coding
ENSORLG00000008251	ENSORLG00000012936	STMN2 (1 to many)	STMN2 (1 to many)	1.75046456358538e-87	4.36397549557768e-15	7	FishWGD	protein_coding
ENSORLG00000007427	ENSORLG00000017743	ENSORLG00000007427	si:ch211-266o15.1	2.00920136547666e-37	0.00805788083894994	6	FishWGD	protein_coding
ENSORLG00000006595	ENSORLG00000003506	murca	murcb	2.15260822705878e-31	1.62577427855472e-11	7	FishWGD	protein_coding
ENSORLG00000006611	ENSORLG00000016649	NACC2 (1 to many)	NACC2 (1 to many)	6.11690064493658e-38	5.85553042480626e-07	6	FishWGD	protein_coding
ENSORLG00000002923	ENSORLG00000018011	calr3a	calr3b	2.94865404239706e-40	7.78868749565514e-17	2	FishWGD	protein_coding
ENSORLG00000016918	ENSORLG00000003424	fign	FIGN (1 to many)	3.20146332484574e-37	7.78094153553254e-09	6	FishWGD	protein_coding
ENSORLG00000018263	ENSORLG00000014723	ppdpfb	ppdpfa	4.21889549339043e-70	8.30369194903673e-07	5	FishWGD	protein_coding
ENSORLG00000005012	ENSORLG00000003740	atp5a1 (1 to many)	atp5a1 (1 to many)	7.71056471904622e-51	5.56143094725581e-20	6	FishWGD	protein_coding
ENSORLG00000019048	ENSORLG00000000392	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000019750	ENSORLG00000015251	spina	ENSORLG00000015251	4.84691937989906e-08	0.171000261519171	5	FishWGD	protein_coding
ENSORLG00000004094	ENSORLG00000010524	synpo2la	synpo2lb	1.0582446541021e-134	2.90730138530134e-26	7	FishWGD	protein_coding
ENSORLG00000000520	ENSORLG00000009879	trim46b	trim46a	1.24546429249202e-176	2.36311647646099e-34	6	FishWGD	protein_coding
ENSORLG00000019083	ENSORLG00000000376	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000008481	ENSORLG00000001175	zgc:165423	zgc:100868 (1 to many)	2.12659324037964e-25	0.007962980758107	4	FishWGD	protein_coding
ENSORLG00000016050	ENSORLG00000006249	ppm1la	PPM1L (1 to many)	4.61699215117359e-58	0.000710890049556305	6	FishWGD	protein_coding
ENSORLG00000001421	ENSORLG00000001004	hsd17b12a	hsd17b12b	2.67212326794535e-168	7.17002783048515e-30	7	FishWGD	protein_coding
ENSORLG00000009354	ENSORLG00000011942	vipr1b	vipr1a	2.26359575186953e-90	1.5437342820908e-26	6	FishWGD	protein_coding
ENSORLG00000016445	ENSORLG00000012168	znf385d	ZNF385D (1 to many)	1.03605410768596e-34	3.51169507911092e-14	5	FishWGD	protein_coding
ENSORLG00000004994	ENSORLG00000013840	glmna	glmnb	3.05573153872554e-169	3.81694626940255e-24	7	FishWGD	protein_coding
ENSORLG00000008375	ENSORLG00000019359	crygmx	crygm5	0.000135347225244534	0.013809250892674	5	FishWGD	protein_coding
ENSORLG00000011442	ENSORLG00000017839	OPRK1 (1 to many)	oprk1	4.7000631959833e-62	2.81634168473393e-20	6	FishWGD	protein_coding
ENSORLG00000007303	ENSORLG00000001681	drd1a	drd1b	7.18923518046589e-67	1.66303854296011e-10	7	FishWGD	protein_coding
ENSORLG00000016830	ENSORLG00000001257	sec61a1	SEC61A1 (1 to many)	3.7765789236439e-98	2.32842294254123e-09	7	FishWGD	protein_coding
ENSORLG00000005177	ENSORLG00000007774	osbpl3a	osbpl3b	1.07722997458473e-196	7.3441638945761e-36	7	FishWGD	protein_coding
ENSORLG00000013473	ENSORLG00000004864	ENSORLG00000013473	kdm6al	2.81913386500722e-37	5.44966406931227e-13	7	FishWGD	protein_coding
ENSORLG00000006808	ENSORLG00000004790	ccny	CCNY (1 to many)	3.25960028301807e-49	9.02935325853532e-09	4	FishWGD	protein_coding
ENSORLG00000001558	ENSORLG00000006142	setd8a	setd8b	2.14913047958293e-190	2.97235567464066e-18	7	FishWGD	protein_coding
ENSORLG00000007784	ENSORLG00000015478	lrp1ab	lrp1aa	4.01149777622893e-169	1.00820684066896e-24	6	FishWGD	protein_coding
ENSORLG00000007386	ENSORLG00000012858	mat1a	MAT1A (1 to many)	8.27530747993226e-77	7.11965944914527e-15	7	FishWGD	protein_coding
ENSORLG00000005384	ENSORLG00000012887	arpp19b	arpp19a	1.55718183313575e-68	2.48172642365235e-10	6	FishWGD	protein_coding
ENSORLG00000007573	ENSORLG00000013909	zgc:112148	tvp23b	5.02457515063863e-79	5.02702227832909e-24	7	FishWGD	protein_coding
ENSORLG00000008882	ENSORLG00000020718	sall3b	sall3a	2.5699674963263e-44	1.15783309861442e-18	6	FishWGD	protein_coding
ENSORLG00000004634	ENSORLG00000007650	atp13a3 (1 to many)	atp13a3 (1 to many)	6.8690631177015e-62	8.69576916055681e-17	7	FishWGD	protein_coding
ENSORLG00000008575	ENSORLG00000009412	si:ch73-86n2.1	ANO2 (1 to many)	8.84904799692204e-126	7.48590424734244e-26	7	FishWGD	protein_coding
ENSORLG00000010490	ENSORLG00000002678	usp54b	usp54a	3.21568993131399e-104	4.43669533175927e-24	6	FishWGD	protein_coding
ENSORLG00000002276	ENSORLG00000002714	rad54l2	RAD54L2 (1 to many)	1.18660611008561e-98	3.3633798139299e-17	7	FishWGD	protein_coding
ENSORLG00000016752	ENSORLG00000002397	herpud2	HERPUD2 (1 to many)	6.02697539922175e-27	6.55749334578502e-13	6	FishWGD	protein_coding
ENSORLG00000006642	ENSORLG00000009123	ATP6V1A (1 to many)	ATP6V1A (1 to many)	4.55203061257606e-30	0.000424600818850005	6	FishWGD	protein_coding
ENSORLG00000013525	ENSORLG00000011815	lsm14b (1 to many)	lsm14b (1 to many)	8.75566247201833e-93	2.31886976724375e-17	7	FishWGD	protein_coding
ENSORLG00000014722	ENSORLG00000015327	pip5k1cb	pip5k1ca	4.72527959329475e-193	1.4887171742289e-32	7	FishWGD	protein_coding
ENSORLG00000016608	ENSORLG00000012896	dlgap4b	DLGAP4 (1 to many)	1.17542866429156e-105	2.27541176898689e-18	7	FishWGD	protein_coding
ENSORLG00000020281	ENSORLG00000008754	gdf10b	GDF10 (1 to many)	1.31062038526796e-21	0.000573245439909519	7	FishWGD	protein_coding
ENSORLG00000005014	ENSORLG00000011220	chl1a	chl1b	7.08227442498618e-80	5.51241502421593e-21	6	FishWGD	protein_coding
ENSORLG00000020634	ENSORLG00000000376	nitr17	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000011608	ENSORLG00000004595	slc6a1a	slc6a1b	2.17503426940341e-91	2.17730638835975e-11	7	FishWGD	protein_coding
ENSORLG00000003916	ENSORLG00000005301	kif5aa	kif5ab	5.82650425652386e-68	2.67515124150353e-20	6	FishWGD	protein_coding
ENSORLG00000000652	ENSORLG00000017278	marveld2a	marveld2b	1.11032030069237e-63	2.33112365839911e-14	7	FishWGD	protein_coding
ENSORLG00000004875	ENSORLG00000013097	ube2q2	ube2q1	1.40193666200583e-79	6.78395795868e-17	2	FishWGD	protein_coding
ENSORLG00000008375	ENSORLG00000019391	crygmx	crygm6 (1 to many)	0.0302770275087418	0.013809250892674	5	FishWGD	protein_coding
ENSORLG00000012268	ENSORLG00000012129	bnip3lb	bnip3la	1.95386502512386e-44	1.20599523693376e-16	7	FishWGD	protein_coding
ENSORLG00000018955	ENSORLG00000019422	ENSORLG00000018955	ENSORLG00000019422	8.86751832379445e-09	4.1019736402233e-07	3	FishWGD	protein_coding
ENSORLG00000008655	ENSORLG00000019563	acsl1b	acsl1a (1 to many)	9.89435312443852e-44	0.00108022662385542	7	FishWGD	protein_coding
ENSORLG00000017156	ENSORLG00000020884	khdrbs1a	khdrbs1b	1.17060651575692e-79	1.2211376284046e-06	6	FishWGD	protein_coding
ENSORLG00000002296	ENSORLG00000004344	kif5ba	KIF5B (1 to many)	2.80232863819066e-49	3.14831902582435e-11	7	FishWGD	protein_coding
ENSORLG00000016374	ENSORLG00000001265	KIF1A (1 to many)	KIF1A (1 to many)	9.9032817299613e-99	5.32890698545075e-24	7	FishWGD	protein_coding
ENSORLG00000013266	ENSORLG00000007238	GRM4 (1 to many)	grm4	4.13270671777887e-52	2.93938777909315e-15	7	FishWGD	protein_coding
ENSORLG00000006828	ENSORLG00000012747	CTNND2 (1 to many)	ctnnd2b	8.37864544291121e-25	9.23551818451252e-12	6	FishWGD	protein_coding
ENSORLG00000004854	ENSORLG00000002250	hs2st1a	hs2st1b	5.24877309574142e-124	2.28967579991786e-22	7	FishWGD	protein_coding
ENSORLG00000006440	ENSORLG00000017318	adgrl2a	adgrl2b.1	1.68789726525592e-66	2.94471313417945e-16	6	FishWGD	protein_coding
ENSORLG00000000353	ENSORLG00000006451	PPEF2 (1 to many)	PPEF2 (1 to many)	2.6161909781456e-55	3.40547159430935e-29	6	FishWGD	protein_coding
ENSORLG00000008302	ENSORLG00000010388	dlgap1a	dlgap1b	1.1174701201076e-63	9.10179336737376e-25	7	FishWGD	protein_coding
ENSORLG00000011206	ENSORLG00000005428	dachd	dachc	6.64066268948153e-81	0.0202909350593311	6	FishWGD	protein_coding
ENSORLG00000011430	ENSORLG00000014019	ptbp1	ptbp1b	2.79644826983278e-46	2.87603955409173e-06	7	FishWGD	protein_coding
ENSORLG00000019048	ENSORLG00000000348	nitr9 (1 to many)	nitr12 (1 to many)	0.0118877935397042	3.16318310221213e-05	1	FishWGD	protein_coding
ENSORLG00000006626	ENSORLG00000014976	colgalt1	COLGALT1 (1 to many)	1.43957710235013e-27	1.147083017609e-22	5	FishWGD	protein_coding
ENSORLG00000012892	ENSORLG00000000669	dscamb	dscama	1.58561155331826e-70	3.86354611138815e-15	6	FishWGD	protein_coding
ENSORLG00000019692	ENSORLG00000005476	arhgap29b	arhgap29a	3.7993752637063e-70	1.87733921125116e-20	7	FishWGD	protein_coding
ENSORLG00000003222	ENSORLG00000015252	usp43a	usp43b	2.54036086871997e-42	2.41534257648234e-22	6	FishWGD	protein_coding
ENSORLG00000018777	ENSORLG00000003843	twf2b	twf2a	1.89352356284508e-50	0.000381571536532188	5	FishWGD	protein_coding
ENSORLG00000003810	ENSORLG00000013941	znf385c	ZNF385C (1 to many)	1.23044785410518e-52	4.27811762965675e-11	7	FishWGD	protein_coding
ENSORLG00000016002	ENSORLG00000011066	ENSORLG00000016002	gpc5b	4.39811640139619e-20	5.59383108351838e-21	3	FishWGD	protein_coding
ENSORLG00000020634	ENSORLG00000000366	nitr17	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000005957	ENSORLG00000011585	rcvrn3	rcvrn2	0.00192251377159567	2.10553024628435e-30	1	FishWGD	protein_coding
ENSORLG00000007048	ENSORLG00000001903	lrrc4bb	lrrc4ba	3.81291726709289e-50	1.55386177060115e-24	5	FishWGD	protein_coding
ENSORLG00000013190	ENSORLG00000013251	C9orf172 (1 to many)	C9orf172 (1 to many)	1.37965759272842e-30	5.75452095495244e-15	5	FishWGD	protein_coding
ENSORLG00000003993	ENSORLG00000013212	ENSORLG00000003993	or115-15 (1 to many)	7.37200037710982e-06	2.04687756800306e-07	1	FishWGD	protein_coding
ENSORLG00000004515	ENSORLG00000004194	slc35a3b	slc35a3a	5.72595667743497e-99	2.39574368041294e-19	7	FishWGD	protein_coding
ENSORLG00000001198	ENSORLG00000006549	zgc:100868 (1 to many)	si:dkey-32n7.7	7.8402317291921e-130	1.49738455852276e-21	6	FishWGD	protein_coding
ENSORLG00000020632	ENSORLG00000000348	nitr9 (1 to many)	nitr12 (1 to many)	0.0118877935397042	6.71589560216512e-07	1	FishWGD	protein_coding
ENSORLG00000009375	ENSORLG00000003244	TOM1L2 (1 to many)	tom1l2	3.87457595412172e-62	3.63833979170829e-25	6	FishWGD	protein_coding
ENSORLG00000016047	ENSORLG00000001250	tacr1a	tacr1b	7.19331809761556e-61	4.35761818491568e-14	6	FishWGD	protein_coding
ENSORLG00000002583	ENSORLG00000003397	cacna1da	cacna1db	3.90028427726229e-121	4.82208732346896e-21	7	FishWGD	protein_coding
ENSORLG00000010194	ENSORLG00000003539	cldn7b	cldn7a	1.376215539478e-83	7.24269554928544e-15	5	FishWGD	protein_coding
ENSORLG00000005969	ENSORLG00000017703	mmp16	mmp16b	2.21272383749486e-38	6.22301017459618e-09	6	FishWGD	protein_coding
ENSORLG00000012006	ENSORLG00000003844	net1	NET1 (1 to many)	1.51607856590469e-41	1.20492502007898e-13	7	FishWGD	protein_coding
ENSORLG00000003006	ENSORLG00000007423	ednrab	ednraa	5.53128646079992e-59	7.13700747174887e-10	6	FishWGD	protein_coding
ENSORLG00000009497	ENSORLG00000003355	baiap2l1b	baiap2l1a	3.33202367178947e-149	1.87049557233135e-32	7	FishWGD	protein_coding
ENSORLG00000002244	ENSORLG00000012013	ehd2b	ehd2a	4.96331940798079e-57	0.172949155499441	6	FishWGD	protein_coding
ENSORLG00000003852	ENSORLG00000000802	enpp2 (1 to many)	enpp2 (1 to many)	4.22162779369542e-58	1.69912412005027e-12	6	FishWGD	protein_coding
ENSORLG00000020615	ENSORLG00000000348	nitr9 (1 to many)	nitr12 (1 to many)	0.0118877935397042	6.71589560216512e-07	1	FishWGD	protein_coding
ENSORLG00000008246	ENSORLG00000004498	pde3a (1 to many)	pde3a (1 to many)	0.00354974587326852	0.127249157941392	6	FishWGD	protein_coding
ENSORLG00000019063	ENSORLG00000000366	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000020634	ENSORLG00000000392	nitr17	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000001410	ENSORLG00000010835	cyth4a	cyth4b	1.32469613190127e-77	3.2249400067062e-14	6	FishWGD	protein_coding
ENSORLG00000019376	ENSORLG00000012822	ENSORLG00000019376	ENSORLG00000012822	4.76233847955931e-12	0.00624359496197551	5	FishWGD	protein_coding
ENSORLG00000010071	ENSORLG00000001300	plxnb1b	plxnb1a	3.54735913439809e-60	5.46774546601576e-10	6	FishWGD	protein_coding
ENSORLG00000012835	ENSORLG00000006888	si:ch211-154o6.2	znf384l	8.33893427546713e-38	1.35172062197581e-26	7	FishWGD	protein_coding
ENSORLG00000001198	ENSORLG00000006351	zgc:100868 (1 to many)	zgc:123217	9.1912587644562e-130	1.75776069565789e-21	6	FishWGD	protein_coding
ENSORLG00000007475	ENSORLG00000015371	abcg4a	abcg4b	1.04185955264996e-151	3.58106488541339e-24	6	FishWGD	protein_coding
ENSORLG00000000704	ENSORLG00000005454	adra1ba	adra1bb	1.01930903786752e-149	1.43222438236541e-18	6	FishWGD	protein_coding
ENSORLG00000011447	ENSORLG00000001959	fam222ba	fam222bb	1.14545179927072e-64	1.43295012369841e-15	6	FishWGD	protein_coding
ENSORLG00000009171	ENSORLG00000006795	ddit4	DDIT4 (1 to many)	1.14412222668033e-85	2.60753948993924e-24	5	FishWGD	protein_coding
ENSORLG00000001190	ENSORLG00000006549	zgc:100868 (1 to many)	si:dkey-32n7.7	7.8402317291921e-130	1.27425225911692e-21	6	FishWGD	protein_coding
ENSORLG00000003687	ENSORLG00000005488	CSGALNACT1 (1 to many)	CSGALNACT1 (1 to many)	9.40072639322235e-42	5.45427172396638e-25	6	FishWGD	protein_coding
ENSORLG00000003046	ENSORLG00000005297	gb	Gb-alpha1	9.48650806342413e-23	3.15334395002809e-22	1	FishWGD	protein_coding
ENSORLG00000020629	ENSORLG00000000392	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000014108	ENSORLG00000019206	slc38a5a	slc38a5b	8.00080110353236e-27	0.0654567981241425	6	FishWGD	protein_coding
ENSORLG00000003965	ENSORLG00000013262	efna5b	efna5a	1.68802948345206e-40	3.34601887148239e-13	6	FishWGD	protein_coding
ENSORLG00000005373	ENSORLG00000004765	slc47a1	ENSORLG00000004765	1.43201141815441e-81	2.17737361635527e-24	7	FishWGD	protein_coding
ENSORLG00000013038	ENSORLG00000008959	calb2a	calb2b	9.12880891191312e-104	1.01918662693501e-18	7	FishWGD	protein_coding
ENSORLG00000010783	ENSORLG00000000357	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	0.00661544793624531	1	FishWGD	protein_coding
ENSORLG00000016167	ENSORLG00000001666	IHH (1 to many)	ihha	5.83477482069624e-53	1.20106911834317e-13	5	FishWGD	protein_coding
ENSORLG00000005342	ENSORLG00000008583	RFX7 (1 to many)	RFX7 (1 to many)	7.13962499539392e-196	3.76619013376071e-26	7	FishWGD	protein_coding
ENSORLG00000014172	ENSORLG00000005180	AKT2 (1 to many)	AKT2 (1 to many)	8.50615095739731e-22	8.05228745160073e-10	6	FishWGD	protein_coding
