Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSDARG00000034685	ENSDARG00000042115	tmem198b	tmem198a	1.1899810595098e-131	9.92746043588143e-27	6	FishWGD	protein_coding
ENSDARG00000094225	ENSDARG00000014624	si:dkey-28d5.7	si:dkeyp-94g1.1	0.016066630541743	1.59622586732738e-10	1	FishWGD	protein_coding
ENSDARG00000098738	ENSDARG00000034588	scn4aa	scn4ab	8.6872917725937e-111	2.49943212778568e-19	7	FishWGD	protein_coding
ENSDARG00000041173	ENSDARG00000011317	adra1bb	adra1ba	1.01930903786752e-149	1.43222438236541e-18	7	FishWGD	protein_coding
ENSDARG00000076435	ENSDARG00000075627	abhd10a	abhd10b	6.17863571875277e-13	0.0919115385807275	6	FishWGD	protein_coding
ENSDARG00000020884	ENSDARG00000025641	gli2b	gli2a	6.30516539882111e-13	1.70014385485928e-07	5	Bilateria	protein_coding
ENSDARG00000101207	ENSDARG00000025658	or109-11	or111-2	2.69937983947662e-28	4.17594879628898e-14	2	FishWGD	protein_coding
ENSDARG00000031907	ENSDARG00000019362	ptbp1b	ptbp1a	2.79644826983278e-46	2.87603955409173e-06	7	FishWGD	protein_coding
ENSDARG00000057121	ENSDARG00000042172	C7 (1 to many)	c7a	4.00448109140783e-80	1.05574037328874e-19	6	FishWGD	protein_coding
ENSDARG00000076542	ENSDARG00000054778	pogzb	pogza	1.71883416516847e-18	1.45542794689656e-06	6	FishWGD	protein_coding
ENSDARG00000008541	ENSDARG00000075745	chia.4	ovgp1	4.10556213216858e-16	1.56934674065818e-11	6	FishWGD	protein_coding
ENSDARG00000104007	ENSDARG00000078190	pcdh1g1	pcdh2g13	1.1424855901247e-61	3.57218286709792e-12	7	FishWGD	protein_coding
ENSDARG00000098364	ENSDARG00000060626	dgkab	dgkaa	2.80930920283154e-151	5.35737845129742e-30	6	FishWGD	protein_coding
ENSDARG00000079537	ENSDARG00000034707	ftr13	ftr85	0.00103520303761834	1.91420992252811e-07	2	Clupeocephala	protein_coding
ENSDARG00000077103	ENSDARG00000062352	sema4aa	sema4ab	4.11025435251663e-17	1.25536326343363e-10	4	FishWGD	protein_coding
ENSDARG00000000474	ENSDARG00000052708	tnni1a	tnni1b	1.43208213001006e-92	4.50498558337258e-25	7	FishWGD	protein_coding
ENSDARG00000068714	ENSDARG00000030933	ksr1a	ksr1b	2.59878606599095e-93	8.06385453660581e-10	6	Vertebrata	protein_coding
ENSDARG00000100167	ENSDARG00000041323	CSDC2 (1 to many)	csdc2a	2.78775035533537e-149	3.69350451455033e-21	7	FishWGD	protein_coding
ENSDARG00000039349	ENSDARG00000101969	qrfpra	QRFPR (1 to many)	1.00018943605874e-13	1.95461359451838e-12	6	FishWGD	protein_coding
ENSDARG00000043768	ENSDARG00000014624	si:ch211-282j17.2	si:dkeyp-94g1.1	0.016066630541743	1.59622586732738e-10	1	FishWGD	protein_coding
ENSDARG00000059956	ENSDARG00000017947	ptk6b	ptk6a	1.75909403339407e-28	1.12732450677844e-05	3	FishWGD	protein_coding
ENSDARG00000045956	ENSDARG00000062849	kcnk10b	kcnk10a	5.23797258338476e-89	1.74434526997498e-17	7	FishWGD	protein_coding
ENSDARG00000104609	ENSDARG00000104148	crebbpa	crebbpb	1.09301172788032e-70	9.55970252304029e-18	7	FishWGD	protein_coding
ENSDARG00000038147	ENSDARG00000089963	hbbe3	hbbe1.1	2.48561147882579e-26	1.46905002488607e-17	7	FishWGD	protein_coding
ENSDARG00000033393	ENSDARG00000079423	NPBWR2 (1 to many)	npbwr2a	5.00963241259045e-16	4.8214845989696e-10	3	FishWGD	protein_coding
ENSDARG00000043448	ENSDARG00000039650	itm2ca	itm2cb	1.83919185894069e-95	1.36629820455157e-08	6	FishWGD	protein_coding
ENSDARG00000102566	ENSDARG00000016866	fam102aa	fam102ab	1.73534527969886e-76	1.35273281465999e-08	7	FishWGD	protein_coding
ENSDARG00000059773	ENSDARG00000101812	SRCIN1 (1 to many)	SRCIN1 (1 to many)	2.14473754816758e-56	3.21413895901268e-15	3	FishWGD	protein_coding
ENSDARG00000044044	ENSDARG00000029865	rassf2b	rassf2a	2.49069039117775e-22	0.0060549740671414	6	FishWGD	protein_coding
ENSDARG00000087765	ENSDARG00000008219	crygm2d10	crygm4	1.64297895284043e-14	2.45963442996084e-11	1	FishWGD	protein_coding
ENSDARG00000008727	ENSDARG00000069056	ranbp3a	ranbp3b	9.19558866386125e-56	0.0317940485393573	7	FishWGD	protein_coding
ENSDARG00000015946	ENSDARG00000090982	slc44a1a	slc44a1b	3.03092637533874e-31	3.50985472026587e-05	7	FishWGD	protein_coding
ENSDARG00000071860	ENSDARG00000042656	nrn1a	nrn1b	3.3161653905708e-31	9.94852563728678e-10	6	FishWGD	protein_coding
ENSDARG00000059890	ENSDARG00000058535	CU855821.1	si:dkey-211g8.7	2.95355117446917e-40	7.90639405832208e-20	6	FishWGD	protein_coding
ENSDARG00000102018	ENSDARG00000053940	btr25	btr32	2.08053413556207e-06	0.000212332318938422	6	FishWGD	protein_coding
ENSDARG00000077412	ENSDARG00000034707	ftr08	ftr85	0.00103520303761834	2.81184473470394e-07	2	Clupeocephala	protein_coding
ENSDARG00000074843	ENSDARG00000079889	phldb2b	phldb2a	5.21196365904202e-69	1.47671967566084e-05	6	FishWGD	protein_coding
ENSDARG00000059348	ENSDARG00000069028	rxfp3.3b	rxfp3.3a1	8.29065254275702e-23	1.03182918137465e-14	2	FishWGD	protein_coding
ENSDARG00000025904	ENSDARG00000101585	tecrb	tecra	1.24527559002576e-104	1.25314545514294e-34	5	FishWGD	protein_coding
ENSDARG00000006220	ENSDARG00000097979	ugt1a1	ugt1b3	1.89026152037987e-56	0.000805740025704323	5	FishWGD	protein_coding
ENSDARG00000102990	ENSDARG00000025658	or109-5	or111-2	2.69937983947662e-28	4.45614920855414e-14	2	FishWGD	protein_coding
ENSDARG00000033655	ENSDARG00000004169	stmn1b	stmn1a	1.29228455981662e-122	2.45425806240431e-19	7	FishWGD	protein_coding
ENSDARG00000020080	ENSDARG00000011600	ek1	epha4b	4.55637830433689e-12	1.91592224265791e-08	2	FishWGD	protein_coding
ENSDARG00000036864	ENSDARG00000012903	slc34a2b	slc34a2a	4.53238123759597e-30	0.202482073435885	6	FishWGD	protein_coding
ENSDARG00000007369	ENSDARG00000038159	tcf7l1b	tcf7l1a	4.21340426479468e-34	1.58692687446539e-10	7	FishWGD	protein_coding
ENSDARG00000057984	ENSDARG00000003313	eps8l1	EPS8L1 (1 to many)	1.84280254103797e-13	2.18776754502359e-11	4	FishWGD	protein_coding
ENSDARG00000090223	ENSDARG00000074734	msl1b	msl1a	3.22744001080628e-64	0.000312199658939402	7	FishWGD	protein_coding
ENSDARG00000075768	ENSDARG00000092713	sdhb	SDHB (1 to many)	5.63109721886151e-110	2.14500487673171e-08	7	FishWGD	protein_coding
ENSDARG00000094903	ENSDARG00000102154	si:ch211-231i17.4	BX855614.3	1.11938826027165e-09	2.5896161042491e-12	4	FishWGD	protein_coding
ENSDARG00000091906	ENSDARG00000070486	rbp7a	rbp7b	1.28555097053699e-59	3.01411763057061e-16	7	FishWGD	protein_coding
ENSDARG00000055455	ENSDARG00000004621	gpm6aa	gpm6ab	1.8556815069218e-57	0.000400614705569886	6	FishWGD	protein_coding
ENSDARG00000024619	ENSDARG00000100486	FOXO6 (1 to many)	FOXO6 (1 to many)	3.82832189283462e-96	1.19599011861785e-21	5	FishWGD	protein_coding
ENSDARG00000099646	ENSDARG00000100243	pcdh1g3	pcdh2g8	1.1424855901247e-61	2.93515865053173e-12	7	FishWGD	protein_coding
ENSDARG00000017591	ENSDARG00000019063	fat1a	fat1b	3.79090484863881e-56	2.07134430440378e-11	6	FishWGD	protein_coding
ENSDARG00000075909	ENSDARG00000059850	slc35f3a	slc35f3b	9.27500299066225e-21	0.00219134231870608	6	FishWGD	protein_coding
ENSDARG00000058103	ENSDARG00000006865	glra4b	glra4a	5.03963291022014e-129	1.93759643237665e-12	7	FishWGD	protein_coding
ENSDARG00000093595	ENSDARG00000091083	si:dkey-88n24.10	si:ch211-195j11.27	0.016066630541743	1.3857294563821e-10	1	FishWGD	protein_coding
ENSDARG00000034497	ENSDARG00000045801	fbxl14a	fbxl14b	1.29174786137679e-33	2.54860387212864e-12	5	FishWGD	protein_coding
ENSDARG00000101232	ENSDARG00000078339	pcdh1g2	CT573264.2	1.1424855901247e-61	3.69642393060536e-12	7	FishWGD	protein_coding
ENSDARG00000089258	ENSDARG00000103510	si:ch211-225k7.2	CR391991.2	0.016066630541743	1.88912379705979e-10	1	FishWGD	protein_coding
ENSDARG00000077040	ENSDARG00000074589	RIN2 (1 to many)	rin2	4.4617391922777e-30	4.32933062135777e-08	6	FishWGD	protein_coding
ENSDARG00000093193	ENSDARG00000075745	chia.6	ovgp1	4.10556213216858e-16	1.12044964398436e-11	6	FishWGD	protein_coding
ENSDARG00000101295	ENSDARG00000023279	psmd4a	psmd4b	3.05618233725286e-94	8.2697789567995e-26	5	FishWGD	protein_coding
ENSDARG00000055045	ENSDARG00000017905	casp3b	casp3a	8.85324538284395e-52	4.69678360425122e-05	7	FishWGD	protein_coding
ENSDARG00000055505	ENSDARG00000098578	pdgfaa	pdgfab	3.89052835096467e-60	3.65490547705107e-14	4	FishWGD	protein_coding
ENSDARG00000092883	ENSDARG00000071361	si:dkey-193b15.5	si:ch211-197g15.10	6.37307232084797e-06	1.93885473508745e-06	4	FishWGD	protein_coding
ENSDARG00000008788	ENSDARG00000044526	camk1gb	camk1ga	2.73553295077682e-42	8.37687348917897e-09	7	FishWGD	protein_coding
ENSDARG00000102990	ENSDARG00000041019	or109-5	or111-11	2.69937983947662e-28	5.56937159986167e-14	2	FishWGD	protein_coding
ENSDARG00000040177	ENSDARG00000017860	rgs16	rgs5b	3.2784999672158e-27	1.02253765894357e-21	1	FishWGD	protein_coding
ENSDARG00000105239	ENSDARG00000100535	ecm1b	ecm1a	1.99513057431166e-50	3.19395624065069e-18	5	FishWGD	protein_coding
ENSDARG00000045143	ENSDARG00000087390	hbbe2	si:ch211-5k11.12	2.48561147882579e-26	1.67562983721855e-17	7	FishWGD	protein_coding
ENSDARG00000104722	ENSDARG00000053424	MYL2 (1 to many)	myl2b	0.000174507263268163	0.00629940422067464	7	FishWGD	protein_coding
ENSDARG00000098729	ENSDARG00000012588	PTDSS1 (1 to many)	ptdss1a	1.35395889078879e-126	4.66441711464099e-26	7	FishWGD	protein_coding
ENSDARG00000006603	ENSDARG00000030980	csrp1a	csrp1b	1.84767822448962e-93	4.5010595569165e-25	7	FishWGD	protein_coding
ENSDARG00000042489	ENSDARG00000020964	prkrira	prkrirb	1.14508149319931e-38	6.07472082821491e-19	5	FishWGD	protein_coding
ENSDARG00000095032	ENSDARG00000034707	ftr33	ftr85	0.00103520303761834	4.65972972894083e-07	2	Clupeocephala	protein_coding
ENSDARG00000019856	ENSDARG00000039131	atp1a1b	atp1a1a.3	2.30886766093075e-18	5.56859315800858e-14	6	FishWGD	protein_coding
ENSDARG00000043581	ENSDARG00000104571	gadd45aa	gadd45ab	4.41805275844526e-68	1.09044029487366e-15	6	FishWGD	protein_coding
ENSDARG00000045858	ENSDARG00000051749	tigarb	tigara	2.97598978863312e-190	7.88579077919593e-34	7	FishWGD	protein_coding
ENSDARG00000010878	ENSDARG00000104903	cdkn1ca	cdkn1cb	5.71402568292556e-30	6.53868223299975e-11	4	FishWGD	protein_coding
ENSDARG00000056458	ENSDARG00000045023	lhfpl5b	lhfpl5a	2.32172505014489e-72	6.48723382761944e-18	7	FishWGD	protein_coding
ENSDARG00000045164	ENSDARG00000037794	nptx2b	nptx2a	5.74963870314609e-149	1.18210948163714e-32	7	FishWGD	protein_coding
ENSDARG00000071230	ENSDARG00000079396	lrfn5a	lrfn5b	1.56690889971011e-119	4.11932739878403e-23	6	FishWGD	protein_coding
ENSDARG00000007199	ENSDARG00000099138	CR846090.1	btr29	9.55127903787933e-05	0.000237981666848927	6	Clupeocephala	protein_coding
ENSDARG00000054003	ENSDARG00000034117	rargb	rarga	6.45194860461079e-149	4.03506651773345e-15	6	Younger	protein_coding
ENSDARG00000036501	ENSDARG00000019312	rab39bb	rab39ba	4.58655298278816e-23	0.0818190808017791	6	Younger	protein_coding
ENSDARG00000018506	ENSDARG00000034707	ftr06	ftr85	0.00103520303761834	7.03954581986217e-08	2	Clupeocephala	protein_coding
ENSDARG00000079653	ENSDARG00000068283	cyp2x6	cyp2x10.2	2.08879318934315e-10	1.20563617586356e-09	1	FishWGD	protein_coding
ENSDARG00000088117	ENSDARG00000015449	FUT8 (1 to many)	fut8a	1.19670938793388e-42	2.17467287675721e-12	7	FishWGD	protein_coding
ENSDARG00000104007	ENSDARG00000099244	pcdh1g1	pcdh2g7	1.1424855901247e-61	3.57218286709792e-12	7	FishWGD	protein_coding
ENSDARG00000016480	ENSDARG00000090106	slc17a7a	slc17a7b	1.17044273552772e-30	2.27593197545785e-11	5	FishWGD	protein_coding
ENSDARG00000070056	ENSDARG00000075694	adora1a	adora1b	2.66114471057897e-95	6.7882545818661e-21	7	FishWGD	protein_coding
ENSDARG00000043769	ENSDARG00000014624	si:ch211-282j17.1	si:dkeyp-94g1.1	0.016066630541743	1.59622586732738e-10	1	FishWGD	protein_coding
ENSDARG00000062000	ENSDARG00000059751	abtb2b	ABTB2 (1 to many)	4.39497374780144e-66	2.18849722184294e-11	6	FishWGD	protein_coding
ENSDARG00000078179	ENSDARG00000062023	fndc3ba	fndc3bb	2.40152947664048e-58	9.73562673145123e-12	7	FishWGD	protein_coding
ENSDARG00000090615	ENSDARG00000089255	BX957297.1	si:ch211-286c4.6	3.34095426313837e-13	3.35318461097523e-11	1	FishWGD	protein_coding
ENSDARG00000061551	ENSDARG00000074222	rap1gap2a	rap1gap2b	6.87058114424925e-88	1.28817542718012e-12	7	FishWGD	protein_coding
ENSDARG00000045143	ENSDARG00000090689	hbbe2	hbbe1.2	2.48561147882579e-26	1.36643069870425e-17	7	FishWGD	protein_coding
ENSDARG00000104007	ENSDARG00000101338	pcdh1g1	BX005294.2	1.1424855901247e-61	3.57218286709792e-12	7	FishWGD	protein_coding
ENSDARG00000079312	ENSDARG00000075560	kmt2ca	kmt2cb	1.65167390774513e-18	2.3455721376682e-11	6	FishWGD	protein_coding
ENSDARG00000061383	ENSDARG00000076448	serpinf2b	serpinf2a	2.90839858155115e-56	8.62314452456196e-10	7	FishWGD	protein_coding
ENSDARG00000091525	ENSDARG00000070282	zgc:173552	zgc:173552	1.44275466219513e-05	1.15154728367405e-08	1	FishWGD	protein_coding
ENSDARG00000098949	ENSDARG00000100190	mslna	MSLN (1 to many)	4.95870024373388e-11	7.54854956052326e-13	6	FishWGD	protein_coding
ENSDARG00000035852	ENSDARG00000045832	CARTPT (1 to many)	cart2	6.23379460255467e-27	1.74163049406281e-13	4	FishWGD	protein_coding
ENSDARG00000061011	ENSDARG00000074752	hlfb	hlfa	4.14151911046074e-43	0.00442847144644418	7	FishWGD	protein_coding
ENSDARG00000086358	ENSDARG00000102866	si:dkey-83f18.9	CR391991.1	0.016066630541743	1.94335728089681e-10	1	FishWGD	protein_coding
ENSDARG00000101028	ENSDARG00000036156	fnbp1b	fnbp1a	6.21143299714082e-103	5.01047556151949e-11	7	FishWGD	protein_coding
ENSDARG00000060330	ENSDARG00000036414	si:ch211-284e13.4	CU019646.1	4.64690396526183e-11	0.0228011629394039	3	FishWGD	protein_coding
ENSDARG00000103193	ENSDARG00000033071	TRIM35 (1 to many)	trim35-10	1.0257343363969e-16	1.1402645837543e-08	2	FishWGD	protein_coding
ENSDARG00000058646	ENSDARG00000077047	ptprna	ptprnb	3.58843204168479e-183	2.94989063102358e-33	6	FishWGD	protein_coding
ENSDARG00000091260	ENSDARG00000055412	mylk4a	mylk4b	1.28152252772482e-45	2.1410431809285e-25	6	FishWGD	protein_coding
ENSDARG00000043997	ENSDARG00000068290	cyp2x8	cyp2x12	2.08879318934143e-10	1.81961860574162e-09	1	FishWGD	protein_coding
ENSDARG00000089067	ENSDARG00000103510	si:dkey-83f18.5	CR391991.2	0.016066630541743	1.68465381452575e-10	1	FishWGD	protein_coding
ENSDARG00000103969	ENSDARG00000099115	smyhc2	FO904953.1	2.59631301094521e-22	0.000346487397404538	4	Younger	protein_coding
ENSDARG00000086505	ENSDARG00000061725	mast3b	MAST3 (1 to many)	1.44557172730236e-105	3.36100413382456e-23	6	FishWGD	protein_coding
ENSDARG00000101588	ENSDARG00000086383	or109-13	or111-8	2.69937983947662e-28	2.81587140822564e-14	2	FishWGD	protein_coding
ENSDARG00000089805	ENSDARG00000052494	pcdh18a	pcdh18b	2.55220795347205e-52	8.51744568826079e-13	5	FishWGD	protein_coding
ENSDARG00000075436	ENSDARG00000061956	sytl2b	SYTL2 (1 to many)	4.45439652361461e-105	5.69083456408401e-30	7	FishWGD	protein_coding
ENSDARG00000061047	ENSDARG00000078068	abcg4a	abcg4b	1.04185955264996e-151	3.58106488541339e-24	6	FishWGD	protein_coding
ENSDARG00000029039	ENSDARG00000003899	zdhhc23a	zdhhc23b	1.18990083658738e-33	0.000108588577463193	6	FishWGD	protein_coding
ENSDARG00000101380	ENSDARG00000042621	cryabb	cryaba	3.32214120953182e-77	1.30365872600849e-06	7	FishWGD	protein_coding
ENSDARG00000013921	ENSDARG00000056001	frya	fryb	2.00974367843185e-37	3.07258103083905e-36	1	FishWGD	protein_coding
ENSDARG00000019920	ENSDARG00000044059	lft1	lft2	1.28827163048089e-28	5.83869039424882e-13	5	FishWGD	protein_coding
ENSDARG00000016454	ENSDARG00000034181	esr2a	esr2b	6.55828331821731e-135	1.01185166876866e-18	7	FishWGD	protein_coding
ENSDARG00000104690	ENSDARG00000096058	BX927193.2	si:ch211-161m3.2	7.1101366060867e-09	1.79220131886481e-12	4	Clupeocephala	protein_coding
ENSDARG00000092746	ENSDARG00000095774	si:ch211-150o23.2	emd	0.000183917662176535	0.000761367921924944	1	FishWGD	protein_coding
ENSDARG00000102114	ENSDARG00000012588	ptdss1b	ptdss1a	1.35395889078879e-126	4.66441711464099e-26	7	FishWGD	protein_coding
ENSDARG00000094714	ENSDARG00000092581	or125-2	or126-3	7.5246176862469e-24	1.23936072154115e-11	2	FishWGD	protein_coding
ENSDARG00000060393	ENSDARG00000074640	fibcd1	FIBCD1 (1 to many)	3.84242915482618e-37	0.0618282965291413	7	FishWGD	protein_coding
ENSDARG00000103518	ENSDARG00000076620	abhd8a	abhd8b	1.57955974249182e-72	5.85485937741941e-17	4	FishWGD	protein_coding
ENSDARG00000034753	ENSDARG00000053559	tspan3a	tspan3b	2.36626402986957e-191	2.60871905218248e-32	7	FishWGD	protein_coding
ENSDARG00000014015	ENSDARG00000033599	zgc:77086	zgc:100906	2.78767181992637e-05	1.43699471078287e-09	2	FishWGD	protein_coding
ENSDARG00000099860	ENSDARG00000099730	pkmb	pkma	1.40171429459432e-174	7.33267583935975e-23	7	FishWGD	protein_coding
ENSDARG00000010745	ENSDARG00000104066	dnaja2l	dnaja2	1.03526400144995e-91	3.11920204321454e-17	6	FishWGD	protein_coding
ENSDARG00000038288	ENSDARG00000068629	cd151	cd151l	1.31636207375968e-71	3.67396943126898e-20	5	FishWGD	protein_coding
ENSDARG00000034933	ENSDARG00000032919	chchd3b	chchd3a	1.22422305501377e-48	7.42039489437255e-13	6	FishWGD	protein_coding
ENSDARG00000098257	ENSDARG00000008127	pcdh15a	pcdh15b	7.87898291583827e-58	5.15464415535313e-06	6	FishWGD	protein_coding
ENSDARG00000059236	ENSDARG00000035415	ptger4a	ptger4b	2.95403965215257e-85	6.24701995009962e-23	4	FishWGD	protein_coding
ENSDARG00000091148	ENSDARG00000008219	crygm2d20	crygm4	1.64297895284043e-14	1.06490900592916e-11	1	FishWGD	protein_coding
ENSDARG00000098511	ENSDARG00000059897	ntrk2b	ntrk2a	3.11096965204719e-80	4.25919416154681e-18	6	FishWGD	protein_coding
ENSDARG00000057681	ENSDARG00000035821	si:ch211-266o15.1	si:ch211-173p18.3	1.10145261191499e-47	0.00496358842782721	6	FishWGD	protein_coding
ENSDARG00000058848	ENSDARG00000002285	mcoln1b	mcoln1a	7.19290993622587e-51	1.24685241961563e-20	5	FishWGD	protein_coding
ENSDARG00000034330	ENSDARG00000102866	si:dkey-88n24.7	CR391991.1	0.016066630541743	1.5160658393559e-10	1	FishWGD	protein_coding
ENSDARG00000079293	ENSDARG00000102447	gdpd4b	gdpd4a	5.96184544136703e-87	3.34052368962566e-06	6	FishWGD	protein_coding
ENSDARG00000027966	ENSDARG00000076073	ap1s3b	ap1s3a	3.24505771165427e-66	3.93810465742777e-09	6	FishWGD	protein_coding
ENSDARG00000099016	ENSDARG00000091791	or109-6	or111-5	2.69937983947662e-28	6.9010015674896e-14	2	FishWGD	protein_coding
ENSDARG00000053114	ENSDARG00000091083	si:ch211-272h9.3	si:ch211-195j11.27	0.016066630541743	2.24954433821069e-10	1	FishWGD	protein_coding
ENSDARG00000076799	ENSDARG00000007396	rnd3a	rnd3b	1.57709520476583e-32	0.000166471323014708	6	FishWGD	protein_coding
ENSDARG00000045768	ENSDARG00000011583	cry1aa	cry1ab	3.58589026064232e-94	7.75598621391363e-28	7	FishWGD	protein_coding
ENSDARG00000013843	ENSDARG00000036031	sept5a	sept5b	2.01440256948744e-59	1.95990655766974e-06	6	FishWGD	protein_coding
ENSDARG00000095417	ENSDARG00000093536	or125-4	or126-4	7.5246176862469e-24	9.56923560087644e-12	2	FishWGD	protein_coding
ENSDARG00000104829	ENSDARG00000018301	zgc:112146	si:ch73-186j5.2	0.0148371337008134	0.133059092515004	1	FishWGD	protein_coding
ENSDARG00000043768	ENSDARG00000103510	si:ch211-282j17.2	CR391991.2	0.016066630541743	1.48461078961442e-10	1	FishWGD	protein_coding
ENSDARG00000103380	ENSDARG00000020239	LPIN1 (1 to many)	lpin1	1.07312923087133e-86	8.88748326582677e-13	6	FishWGD	protein_coding
ENSDARG00000057586	ENSDARG00000079613	sall3b	sall3a	2.5699674963263e-44	1.15783309861442e-18	6	FishWGD	protein_coding
ENSDARG00000102229	ENSDARG00000090326	mapk8ip1	MAPK8IP1 (1 to many)	3.09023048463484e-62	5.87206830750067e-17	7	FishWGD	protein_coding
ENSDARG00000062049	ENSDARG00000052496	hmha1b	HMHA1 (1 to many)	6.68982475826026e-83	7.90593180036809e-13	7	FishWGD	protein_coding
ENSDARG00000089958	ENSDARG00000104302	si:dkey-88n24.9	CR391991.3	0.016066630541743	2.02112942676192e-10	1	FishWGD	protein_coding
ENSDARG00000077523	ENSDARG00000032808	TDRD7 (1 to many)	tdrd7a	1.28349016180887e-32	2.47383887325604e-06	6	FishWGD	protein_coding
ENSDARG00000077395	ENSDARG00000102866	si:dkey-81n2.2	CR391991.1	0.016066630541743	2.02496929486424e-10	1	FishWGD	protein_coding
ENSDARG00000099849	ENSDARG00000069196	ebf1a	ebf1b	2.41282858144601e-139	1.35686985371977e-09	7	Younger	protein_coding
ENSDARG00000043864	ENSDARG00000103002	nptnb	nptna	3.7351661458569e-156	1.38803673545395e-22	6	FishWGD	protein_coding
ENSDARG00000063014	ENSDARG00000057652	dbpa	dbpb	7.90357518284788e-30	5.25031068897199e-19	4	FishWGD	protein_coding
ENSDARG00000045087	ENSDARG00000037916	cdk5r1b	cdk5r1a	4.78921918825129e-49	4.89196881608372e-14	6	FishWGD	protein_coding
ENSDARG00000012982	ENSDARG00000004184	nf1a	nf1b	1.19787261186566e-38	3.97937143521337e-14	6	FishWGD	protein_coding
ENSDARG00000098178	ENSDARG00000088846	or109-4	or111-4	2.69937983947662e-28	5.61111906775072e-14	2	FishWGD	protein_coding
ENSDARG00000077410	ENSDARG00000078313	myo9b	MYO9B (1 to many)	6.8944167293078e-28	2.01921715311049e-11	6	FishWGD	protein_coding
ENSDARG00000097285	ENSDARG00000089706	ANPEP (1 to many)	ANPEP (1 to many)	1.64695511070702e-82	2.0087017051809e-09	7	FishWGD	protein_coding
ENSDARG00000101799	ENSDARG00000007737	si:ch1073-82l19.1	zyg11	2.58449373546249e-129	1.02230267992515e-22	6	FishWGD	protein_coding
ENSDARG00000094714	ENSDARG00000092415	or125-2	or126-2	7.5246176862469e-24	1.23936072154115e-11	2	FishWGD	protein_coding
ENSDARG00000086358	ENSDARG00000105247	si:dkey-83f18.9	CR391991.5	0.016066630541743	1.97526792060982e-10	1	FishWGD	protein_coding
ENSDARG00000036483	ENSDARG00000010350	c1ql3b	c1ql3a	3.45429923822415e-19	9.45322311016431e-07	5	Clupeocephala	protein_coding
ENSDARG00000024874	ENSDARG00000076213	dock4b	DOCK4 (1 to many)	1.12218610417404e-63	3.59347566879947e-13	7	FishWGD	protein_coding
ENSDARG00000077818	ENSDARG00000086585	nrg2a	nrg2b	3.34972816522444e-107	1.69414961273971e-19	7	FishWGD	protein_coding
ENSDARG00000059653	ENSDARG00000078133	kdm2aa	kdm2ab	2.46071082900202e-38	1.02212879165933e-11	6	FishWGD	protein_coding
ENSDARG00000003193	ENSDARG00000079917	rassf7b	rassf7a	3.24585410866263e-108	5.5537038129762e-21	7	FishWGD	protein_coding
ENSDARG00000092384	ENSDARG00000014624	si:dkey-28d5.3	si:dkeyp-94g1.1	0.016066630541743	2.11388508270959e-10	1	FishWGD	protein_coding
ENSDARG00000014179	ENSDARG00000060797	pfkma	pfkmb	6.10162122801594e-141	7.69753810294713e-34	7	FishWGD	protein_coding
ENSDARG00000043769	ENSDARG00000104524	si:ch211-282j17.1	CR391991.4	0.016066630541743	1.55409788311217e-10	1	FishWGD	protein_coding
ENSDARG00000019398	ENSDARG00000013966	psma6a	psma6b	1.1942084467216e-62	7.48225728219667e-17	7	FishWGD	protein_coding
ENSDARG00000005800	ENSDARG00000032469	ampd3a	ampd3b	4.42169696054164e-172	1.05063431208594e-22	7	FishWGD	protein_coding
ENSDARG00000082197	ENSDARG00000081315	dre-mir-99-1	mir99-2	1.21251037162519e-13	3.72398048786301e-14	5	FishWGD	miRNA
ENSDARG00000060729	ENSDARG00000090512	trim8b	trim8a	2.18820480159229e-64	4.55990847252158e-07	7	FishWGD	protein_coding
ENSDARG00000101232	ENSDARG00000071891	pcdh1g2	pcdh2g6	1.1424855901247e-61	3.69642393060536e-12	7	FishWGD	protein_coding
ENSDARG00000078065	ENSDARG00000034707	ftr96	ftr85	0.00103520303761834	1.01313476975375e-07	2	Clupeocephala	protein_coding
ENSDARG00000101207	ENSDARG00000091216	or109-11	or111-10	2.69937983947662e-28	3.78964898467652e-14	2	FishWGD	protein_coding
ENSDARG00000094225	ENSDARG00000091083	si:dkey-28d5.7	si:ch211-195j11.27	0.016066630541743	1.3857294563821e-10	1	FishWGD	protein_coding
ENSDARG00000007199	ENSDARG00000053940	CR846090.1	btr32	7.73854712468006e-05	0.275615310753995	6	FishWGD	protein_coding
ENSDARG00000045143	ENSDARG00000089963	hbbe2	hbbe1.1	2.48561147882579e-26	1.86505032914929e-17	7	FishWGD	protein_coding
ENSDARG00000096087	ENSDARG00000069206	taar20a	taar15	2.0181736654529e-08	9.78799031396361e-13	4	FishWGD	protein_coding
ENSDARG00000012496	ENSDARG00000003900	si:ch211-213o11.11	si:dkeyp-111e5.4	7.44144892642343e-39	1.20661387550386e-10	3	FishWGD	protein_coding
ENSDARG00000062748	ENSDARG00000060184	pkn1b	pkn1a	2.98874086824663e-62	1.53603203496486e-21	6	FishWGD	protein_coding
ENSDARG00000030129	ENSDARG00000010023	si:ch211-87m7.2	CU856539.1	3.89396176660344e-20	1.03081821586078e-06	4	FishWGD	protein_coding
